k,Good points,Perimeter,circle perimeter,Naive perimeter,Configs computed,Max angle of sol,Longest edge len,Running time in seconds
1148,686,118.66456836452376,119.05522529719286,120.10908985286805,149431,0.3217505543966423,10,0.124732632
1149,683,118.70929862893264,119.17549519841828,120.16139078713549,146785,0.3217505543966423,10,0.123700383
1150,683,118.77379373117861,119.19526003625535,120.21366896702324,147128,0.3217505543966423,8,0.124012363
1151,683,118.84271394939707,119.21502487409245,120.26592442220452,147475,0.3217505543966423,11,0.124455503
1152,684,118.88744421380595,119.23911098611734,120.31815718228802,148096,0.3217505543966423,11,0.124543712
1153,685,118.93801842405071,119.2631970981422,120.37036727681829,148741,0.3217505543966423,9,0.125389626
1154,686,118.98274868845957,119.30792736255111,120.42255473527575,149328,0.3217505543966423,9,0.125394794
1155,687,119.02747895286848,119.35265762696,120.47471958707705,149927,0.3217505543966423,9,0.12607651
1156,687,119.07220921727736,119.39738789136888,120.52686186157509,150012,0.3217505543966423,9,0.125814956
1157,687,119.11693948168625,119.44211815577779,120.57898158805938,150281,0.3217505543966423,9,0.126264383
1158,687,119.18065911116997,119.4868484201867,120.63107879575612,151183,0.3217505543966423,8,0.131013005
1159,687,119.22538937557886,119.53157868459559,120.68315351382844,151114,0.3217505543966423,8,0.130289733
1160,688,119.27011963998774,119.57630894900447,120.73520577137656,151716,0.3217505543966423,8,0.132928951
1161,689,119.31484990439662,119.62103921341338,120.78723559743803,152360,0.3217505543966423,8,0.131817363
1162,690,119.35958016880551,119.6602112479641,120.83924302098784,152962,0.3217505543966423,8,0.131816874
1163,691,119.43337048613694,119.69938328251483,120.8912280709387,153555,0.46364760900080615,9,0.133386967
1164,692,119.49299548926993,119.75900828564782,120.94319077614117,153641,0.3217505543966423,9,0.128768528
1165,693,119.53772575367881,119.81863328878082,120.99513116538382,153852,0.3217505543966423,9,0.131649815
1166,693,119.61151607101024,119.87825829191381,121.04704926739352,154210,0.46364760900080615,10,0.132862253
1167,693,119.65799565490425,119.93788329504682,121.09894511083552,154530,0.3217505543966423,9,0.13253002
1168,693,119.70272591931314,119.97705532959753,121.15081872431368,154860,0.3217505543966423,9,0.127812476
1169,693,119.7664455487969,120.01622736414825,121.20267013637064,155198,0.3217505543966423,9,0.133500668
1170,693,119.81117581320575,120.05539939869897,121.25449937548805,155536,0.3217505543966423,9,0.132666349
1171,693,119.85590607761466,120.0945714332497,121.30630647008667,155856,0.3217505543966423,9,0.132412897
1172,693,119.90063634202355,120.15419643638272,121.35809144852662,156195,0.3217505543966423,9,0.134024476
1173,693,119.94536660643243,120.21382143951571,121.40985433910754,156534,0.3217505543966423,9,0.133589018
1174,694,120.01915692376383,120.2734464426487,121.46159517006875,156805,0.46364760900080615,10,0.133741969
1175,695,120.07878192689685,120.33307144578171,121.51331396958948,157073,0.3217505543966423,10,0.133746578
1176,696,120.12351219130574,120.37224348033243,121.56501076578897,157720,0.3217505543966423,10,0.131925058
1177,697,120.1880072935517,120.41141551488315,121.61668558672673,158382,0.3217505543966423,8,0.134453857
1178,697,120.25692751177016,120.44603379766383,121.6683384604027,158379,0.3217505543966423,11,0.135675724
1179,697,120.30165777617904,120.48065208044451,121.71996941475734,158435,0.3217505543966423,11,0.135048623
1180,695,120.3522319864238,120.5152703632252,121.77157847767198,157606,0.3217505543966423,10,0.134405668
1181,698,120.39696225083266,120.54988864600588,121.82316567696877,158259,0.3217505543966423,10,0.134035301
1182,697,120.44169251524157,120.5845069287866,121.87473104041109,159536,0.3217505543966423,10,0.134377102
1183,700,120.48642277965045,120.61912521156728,121.92627459570353,159874,0.3217505543966423,10,0.133734008
1184,700,120.53115304405934,120.65374349434796,121.9777963704922,160421,0.3217505543966423,10,0.133818305
1185,700,120.59487267354308,120.68836177712865,122.02929639236481,160848,0.3217505543966423,8,0.13359244
1186,701,120.63960293795193,120.72753381167936,122.0807746888509,161457,0.3217505543966423,8,0.134740834
1187,702,120.68433320236085,120.7667058462301,122.13223128742199,162060,0.3217505543966423,8,0.130804461
1188,703,120.72906346676973,120.81143611063901,122.18366621549174,162671,0.3217505543966423,8,0.134614003
1189,704,120.77379373117861,120.85616637504789,122.23507950041615,163326,0.3217505543966423,8,0.135017893
1190,704,120.84758404851002,120.90089663945678,122.28647116949371,163671,0.46364760900080615,9,0.132668725
1191,705,120.90720905164304,120.94562690386566,122.33784124996556,164304,0.3217505543966423,9,0.138173026
1192,705,120.95193931605192,120.98479893841638,122.38918976901569,164656,0.3217505543966423,9,0.136931604
1193,705,121.00173805353441,121.02397097296712,122.44051675377106,164977,0.3217505543966423,8,0.136536932
1194,705,121.0464683179433,121.06314300751784,122.49182223130184,165312,0.3217505543966423,8,0.13639313
1195,705,121.09119858235218,121.10231504206855,122.5431062286215,165650,0.3217505543966423,8,0.136471422
1196,706,121.13592884676109,121.14704530647747,122.59436877268699,165984,0.3217505543966423,8,0.137373207
1197,707,121.18065911116997,121.19177557088635,122.64560989039897,166640,0.3217505543966423,8,0.139074462
1198,708,121.22538937557886,121.23650583529523,122.6968296086019,167271,0.3217505543966423,8,0.13738564
1199,709,121.27011963998774,121.28123609970412,122.74802795408425,167937,0.3217505543966423,8,0.139201852
1200,710,121.31484990439662,121.32040813425483,122.79920495357861,168588,0.3217505543966423,8,0.138616306
1201,711,121.35958016880551,121.35958016880558,122.85036063376194,169247,0.3217505543966423,8,0.13952724
1202,712,121.43337048613694,121.43337048613698,122.90149502125564,169873,0.46364760900080615,9,0.139357877
1203,713,121.49299548926993,121.5071608034684,122.95260814262576,170479,0.3217505543966423,9,0.139524378
1204,713,121.53772575367881,121.58095112079982,123.00370002438318,170836,0.3217505543966423,9,0.139726008
1205,713,121.61151607101024,121.65474143813124,123.05477069298371,171186,0.46364760900080615,10,0.140399904
1206,713,121.67114107414324,121.72853175546264,123.1058201748283,171507,0.3217505543966423,10,0.141188476
1207,713,121.71587133855212,121.80232207279406,123.15684849626318,171832,0.3217505543966423,10,0.140504036
1208,714,121.7664455487969,121.87611239012546,123.20785568358001,172460,0.3217505543966423,9,0.140159371
1209,715,121.81117581320575,121.94990270745687,123.2588417630161,173087,0.3217505543966423,9,0.140759025
1210,716,121.85590607761466,122.00952771058988,123.30980676075443,172937,0.3217505543966423,9,0.141128134
1211,717,121.90063634202355,122.06915271372289,123.36075070292398,172861,0.3217505543966423,9,0.136173411
1212,718,121.94536660643243,122.12877771685588,123.41167361559974,173411,0.3217505543966423,9,0.140075144
1213,721,122.01915692376383,122.18840271998889,123.46257552480297,174620,0.46364760900080615,10,0.141776887
1214,721,122.07878192689685,122.24802772312188,123.51345645650127,174941,0.3217505543966423,10,0.140596156
1215,724,122.12351219130574,122.30765272625489,123.5643164366088,176181,0.3217505543966423,10,0.142566018
1216,725,122.1880072935517,122.36727772938788,123.61515549098642,175428,0.3217505543966423,9,0.140656778
1217,726,122.25692751177016,122.42690273252089,123.66597364544182,174144,0.3217505543966423,11,0.140171873
1218,727,122.30165777617904,122.47163299692978,123.71677092572968,174792,0.3217505543966423,11,0.141960219
1219,728,122.3522319864238,122.51636326133867,123.7675473575518,175442,0.3217505543966423,10,0.137169413
1220,728,122.39696225083266,122.56109352574757,123.81830296655738,175790,0.3217505543966423,10,0.13729352
1221,728,122.44169251524157,122.60582379015645,123.86903777834294,176109,0.3217505543966423,10,0.141957984
1222,728,122.48642277965045,122.65055405456535,123.9197518184527,176452,0.3217505543966423,10,0.142045914
1223,728,122.53115304405934,122.69528431897423,123.97044511237857,176782,0.3217505543966423,10,0.14194255
1224,729,122.59487267354308,122.74001458338313,124.02111768556043,177424,0.3217505543966423,9,0.143180549
1225,730,122.63960293795193,122.78474484779201,124.07176956338613,178101,0.3217505543966423,9,0.143810165
1226,724,122.68433320236085,122.88524991118035,124.12240077119176,174669,0.3217505543966423,9,0.141357422
1227,721,122.72906346676973,122.98575497456869,124.17301133426179,172051,0.3217505543966423,9,0.139092552
1228,717,122.77379373117861,123.08626003795703,124.2236012778291,168790,0.3217505543966423,9,0.137788063
1229,713,122.84758404851002,123.18676510134537,124.27417062707529,166005,0.46364760900080615,10,0.135634171
1230,712,122.90720905164304,123.20652993918245,124.3247194071307,165827,0.3217505543966423,10,0.136589105
1231,711,122.95193931605192,123.22629477701953,124.37524764307463,165741,0.3217505543966423,10,0.135580044
1232,712,123.00173805353441,123.2460596148566,124.42575535993544,166365,0.3217505543966423,9,0.136103641
1233,713,123.0464683179433,123.26582445269369,124.47624258269069,167002,0.3217505543966423,9,0.136087717
1234,714,123.09119858235218,123.2855892905308,124.52670933626737,167644,0.3217505543966423,9,0.137592579
1235,715,123.13592884676109,123.30535412836788,124.57715564554192,168329,0.3217505543966423,9,0.13827262
1236,715,123.18065911116997,123.32511896620495,124.62758153534047,168662,0.3217505543966423,9,0.136880901
1237,715,123.22538937557886,123.34488380404204,124.67798703043893,168993,0.3217505543966423,9,0.137642307
1238,716,123.27011963998774,123.41867412137347,124.72837215556314,169599,0.3217505543966423,9,0.137752026
1239,717,123.31484990439662,123.49246443870487,124.77873693538902,170209,0.3217505543966423,9,0.138412651
1240,717,123.35958016880551,123.56625475603627,124.82908139454273,170534,0.3217505543966423,9,0.139131454
1241,717,123.43337048613694,123.64004507336767,124.87940555760078,170894,0.46364760900080615,10,0.139439801
1242,717,123.49299548926993,123.71383539069907,124.92970944909018,171210,0.3217505543966423,10,0.134699909
1243,717,123.53772575367881,123.78762570803048,124.97999309348857,171554,0.3217505543966423,10,0.138812351
1244,718,123.6022208559248,123.8614160253619,125.03025651522438,172196,0.3217505543966423,8,0.140868048
1245,719,123.67114107414324,123.9352063426933,125.08049973867696,172830,0.3217505543966423,11,0.14061236
1246,709,123.71587133855212,124.10073140328973,125.13072278817673,167053,0.3217505543966423,11,0.136483785
1247,710,123.7664455487969,124.14546166769864,125.18092568800523,167678,0.3217505543966423,10,0.138890014
1248,711,123.81117581320575,124.19019193210755,125.23110846239543,168300,0.3217505543966423,10,0.13701297
1249,711,123.85590607761466,124.23492219651644,125.2812711355317,168629,0.3217505543966423,10,0.138349935
1250,712,123.90063634202355,124.27965246092533,125.33141373155003,169254,0.3217505543966423,10,0.139013004
1251,728,123.94536660643243,124.44517752152179,125.38153627453815,170360,0.3217505543966423,10,0.140435035
1252,725,124.00908623591617,124.61070258211824,125.43163878853566,165911,0.3217505543966423,9,0.137566878
1253,725,124.05381650032503,124.65543284652712,125.48172129753418,166572,0.3217505543966423,9,0.141350859
1254,725,124.09854676473394,124.70016311093603,125.53178382547745,166769,0.3217505543966423,9,0.141489982
1255,726,124.14327702914282,124.74489337534494,125.5818263962615,167416,0.3217505543966423,9,0.140347245
1256,727,124.1880072935517,124.78962363975383,125.63184903373475,168091,0.3217505543966423,9,0.141262649
1257,717,124.26179761088311,124.95514870035028,125.6818517616982,162055,0.46364760900080615,10,0.138824714
1258,718,124.32142261401613,124.97140568364485,125.73183460390547,162686,0.3217505543966423,10,0.138662962
1259,719,124.36615287842501,124.9876626669394,125.781797584063,163317,0.3217505543966423,10,0.13970841
1260,719,124.41595161590749,125.00391965023395,125.83174072583022,163671,0.3217505543966423,9,0.139396012
1261,719,124.4606818803164,125.02017663352851,125.88166405281953,164008,0.3217505543966423,9,0.139991475
1262,719,124.50541214472528,125.03643361682307,125.93156758859661,164368,0.3217505543966423,9,0.139441898
1263,719,124.55014240913417,125.05269060011763,125.98145135668042,164719,0.3217505543966423,9,0.140025977
1264,720,124.59487267354308,125.0689475834122,126.0313153805434,165361,0.3217505543966423,9,0.139916327
1265,721,124.63960293795193,125.08520456670675,126.08115968361155,166012,0.3217505543966423,9,0.141645238
1266,722,124.68433320236085,125.10929067873164,126.13098428926459,166639,0.3217505543966423,9,0.140336211
1267,723,124.72906346676973,125.13337679075651,126.18078922083612,167275,0.3217505543966423,9,0.136519335
1268,723,124.77379373117861,125.15746290278138,126.23057450161363,167627,0.3217505543966423,9,0.143044222
1269,723,124.84758404851002,125.18154901480625,126.28034015483878,168007,0.46364760900080615,10,0.141402611
1270,723,124.90720905164304,125.20563512683114,126.33008620370742,168364,0.3217505543966423,10,0.141260275
1271,723,124.95193931605192,125.22972123885602,126.37981267136975,168699,0.3217505543966423,10,0.14250924
1272,724,125.00173805353441,125.25380735088088,126.42951958093042,169372,0.3217505543966423,9,0.142811023
1273,725,125.0464683179433,125.27789346290575,126.47920695544872,170049,0.3217505543966423,9,0.143290341
1274,726,125.09119858235218,125.33751846603877,126.52887481793863,170086,0.3217505543966423,9,0.143367655
1275,727,125.13592884676109,125.39714346917178,126.57852319136903,170299,0.3217505543966423,9,0.143217986
1276,727,125.18065911116997,125.45676847230477,126.62815209866369,170651,0.3217505543966423,9,0.142978571
1277,727,125.22538937557886,125.51639347543778,126.67776156270153,171007,0.3217505543966423,9,0.142240354
1278,727,125.27011963998774,125.57601847857077,126.7273516063167,171358,0.3217505543966423,9,0.14361992
1279,727,125.31484990439662,125.63564348170378,126.77692225229868,171708,0.3217505543966423,9,0.143972686
1280,728,125.35958016880551,125.69526848483677,126.82647352339235,171987,0.3217505543966423,9,0.143788376
1281,729,125.43337048613694,125.75489348796978,126.87600544229826,172265,0.46364760900080615,10,0.1437126
1282,730,125.49299548926993,125.7940655225205,126.92551803167265,172906,0.3217505543966423,10,0.145589225
1283,731,125.53772575367881,125.83323755707121,126.97501131412754,173541,0.3217505543966423,10,0.145075335
1284,731,125.6022208559248,125.87240959162193,127.02448531223095,173918,0.3217505543966423,9,0.141363082
1285,731,125.67114107414324,125.91158162617265,127.07394004850694,174258,0.3217505543966423,11,0.145817325
1286,731,125.71587133855212,125.95075366072336,127.12337554543576,174624,0.3217505543966423,11,0.144812594
1287,731,125.7664455487969,125.98992569527408,127.17279182545398,174962,0.3217505543966423,10,0.146785599
